,Habit,Stele,Inverted_cortical_bundles,Protoxylem_lacunae,Cambium,Storied_structure_in_tracheids_and_axial_parenchyma_phloem,Tracheary_elements,Vessel_grouping,Vessel_perforations_end_wall_pits_in_vesselless_taxa,Fiber_pitting_lateral_pitting_of_tracheids_in_vesselless_taxa,Rays,Paratracheal_parenchyma,Tangential_apotracheal_parenchyma_bands,Pith,Secondary_phloem,Sieve_tube_plastids,Pericycle_fibrous_elements,Laticifers_in_stem,Raphide_idioblasts,Phyllotaxy,Nodal_anatomy,First_appendages_on_vegetative_branch,Stipules,Axillary_squamules,Leaf_blade,Leaf_shape,Major_venation,Base_of_blade,Leaf_dissection,Marginal_teeth,Stomata_predominant_type_on_leaf,Midrib_vasculature,Palisade_parenchyma,Asterosclereids_in_mesophyll,Oil_cells_in_mesophyll,Mucilage_cells_in_mesophyll,Inflorescence,Sex_of_flowers,Floral_base,Perianth_phyllotaxy,Perianth_whorls_series_when_phyllotaxy_is_spiral,Perianth_number_merosity,Outer_perianth_cycle_series,Outermost_perianth_whorl_series,Nectar_petals,Androecium_phyllotaxy,Stamen_number,Stamen_fusion,Stamen_base,Paired_basal_stamen_glands,Connective_apex,Microsporangia,Pollen_sacs,Orientation_of_dehiscence,Mode_of_dehiscence,Connective_hypodermis,Tapetum,Microsporogenesis,Pollen_unit,Pollen_shape,Aperture_type,Pollen_size_average,Infratectum,Tectum,Striate_muri,Supratectal_spinules_smaller_than_the_width_of_tectal_muri_when_present,Prominent_spines_larger_than_spinules_easily_visible_withlight_microscopy,Aperture_membrane,Nexine_in_extra_apertural_regions,Inner_staminodes,Carpel_number,Carpel_form,Carpel_sealing,Pollen_tube_transmitting_tissue,Style,Stigma,Stigma_papillae,Extragynoecial_compitum,Carpel_fusion,Oil_cells_in_carpels,Septal_nectaries,Ovule_number,Placentation,Ovule_direction,Ovule_curvature,Integuments,Outer_integument_shape,Outer_integument_lobation,Outer_integument_thickness_at_middle_of_integument_length,Inner_integument_thickness,Chalaza,Nucellus,Fruit_wall,Fruit_dehiscence,Testa,Exotesta,Mesotesta,Endotesta,Tegmen,Ruminations,Operculum,Aril,Endosperm_development,Endosperm_in_mature_seed,Perisperm,Embryo,Cotyledons,Germination
,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),non-additive,hypanthium_absent_superior_ovary hypanthium_present_superior_ovary inferior_ovary,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,large_(greater_than_50_mm) medium small_(less_than_20_mm),"granular_(including_""atectate"") intermediate columellar",non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,two_cells two_and_three_to_four four_and_five_or_more,two_cells two_and_three_or_three three_and_more,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive,non-additive
Magnoliaceae,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform scalariform_and_simple_in_the_same_wood,distinctly_bordered minutely_bordered_or_simple,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,present,septate_(plates_of_sclerenchyma),stratified,S_type_(starch) PI_type,separate_fiber_bundles,absent,absent,spiral distichous_(at_least_on_branches),multilacunar,single_distinct_prophyll_(adaxial_oblique_or_lateral),?,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,arc_with_adaxial_plate,present_(mesophyll_dorsiventral),present,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_absent_superior_ovary,whorled,more_than_two,irregular in_threes,not_clearly_differentiated_(or_continuum_of_forms) sepaloid,separate_or_basally_fused,absent,spiral,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,embedded,introrse extrorse,longitudinal_slit H_valvate,unspecialized,secretory,simultaneous,monads,boat_shaped,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),large_(greater_than_50_mm),intermediate,continuous_or_microperforate,absent,absent,absent,smooth,footlayer_only,absent,more_than_one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,postgenital_fusion_to_apex_with_partial_canal_containing_secretion_(type_3),not_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone) restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),absent,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,mostly_two_(occasionally_one_or_a_few_more_than_two),linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,semiannular,unlobed,four_and_five_or_more,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),dry,dehiscent indehiscent,multiplicative,unspecialized,unspecialized sarcotesta,multiple_lignified_layer_(with_fibrous_endoreticulum),unspecialized,absent,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Degeneria,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform,minutely_bordered_or_simple,wide,absent_or_scanty,present,septate_(plates_of_sclerenchyma),stratified,PI_type,separate_fiber_bundles,absent,absent,distichous_(at_least_on_branches),multilacunar,?,absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,arc_with_adaxial_plate,absent_(mesophyll_homogeneous),absent,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_absent_superior_ovary,spiral,more_than_two,in_threes,sepaloid,separate_or_basally_fused,absent,spiral,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,embedded,extrorse,H_valvate,unspecialized,secretory,simultaneous,monads,boat_shaped,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),large_(greater_than_50_mm),"granular_(including_""atectate"")",continuous_or_microperforate,absent,absent,absent,smooth,absent_or_discontinuous,present,one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,complete_postgenital_fusion_without_canal,one_layer_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),some_or_all_uniseriate_pluricellular,?,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,more_than_two,linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,annular,unlobed,four_and_five_or_more,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy,indehiscent,multiplicative,unspecialized,sarcotesta,multiple_lignified_layer_(with_fibrous_endoreticulum),unspecialized,present,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Eupomatia,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform,minutely_bordered_or_simple,wide,absent_or_scanty,absent,uniform,simple,PI_type,separate_fiber_bundles,absent,absent,distichous_(at_least_on_branches),multilacunar,paired_lateral_prophylls,absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,arc_with_adaxial_plate,present_(mesophyll_dorsiventral),absent,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_present_superior_ovary,?,one,?,?,fused_most_of_length_(usually_calyptrate),?,spiral,irregular,connate,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,embedded,introrse,H_valvate,unspecialized,secretory,simultaneous,monads,globose,sulculate,medium,"granular_(including_""atectate"")",continuous_or_microperforate,absent,absent,absent,smooth,absent_or_discontinuous,present,more_than_one,?,complete_postgenital_fusion_without_canal,one_layer_prominently_differentiated,absent_(stigma_sessile_or_capitate),restricted_(above_slit_or_around_its_upper_part),some_or_all_uniseriate_pluricellular,present,?,absent_or_internal,absent,more_than_two,linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,semiannular,unlobed,four_and_five_or_more,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy,dehiscent,multiplicative,unspecialized,fibrous,unspecialized,unspecialized,present,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Galbulimima,tree_or_shrub,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform_and_simple_in_the_same_wood,distinctly_bordered minutely_bordered_or_simple,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,present,septate_(plates_of_sclerenchyma),stratified,S_type_(starch),more_or_less_continuous_ring_of_fibers_(or_fibers_and_non_U_shaped_sclereids),absent,absent,distichous_(at_least_on_branches),trilacunar,paired_lateral_prophylls,absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,arc_with_adaxial_plate,?,absent,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_absent_superior_ovary,?,one,?,?,fused_most_of_length_(usually_calyptrate),?,spiral,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,embedded,extrorse,H_valvate,unspecialized,secretory,successive,monads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,"granular_(including_""atectate"")",continuous_or_microperforate,absent,absent,absent,smooth,absent_or_discontinuous,present,more_than_one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,?,one_layer_prominently_differentiated,absent_(stigma_sessile_or_capitate),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,annular,unlobed,four_and_five_or_more,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy_with_hard_endocarp_(drupe),dehiscent,slightly_or_nonmultiplicative,unspecialized,sarcotesta,unspecialized,unspecialized,absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Annonaceae,tree_or_shrub,eustele (pseudo)siphonostele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,simple,distinctly_bordered minutely_bordered_or_simple,wide,absent_or_scanty well_developed,present,septate_(plates_of_sclerenchyma),stratified,PI_type,separate_fiber_bundles,absent,absent,distichous_(at_least_on_branches),trilacunar,paired_lateral_prophylls,absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,simple_arc arc_with_adaxial_plate,present_(mesophyll_dorsiventral),present,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_absent_superior_ovary,whorled,more_than_two,in_threes,sepaloid,separate_or_basally_fused,absent,irregular,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,embedded,extrorse,H_valvate,endothecial_or_sclerenchymatous,secretory,simultaneous successive,monads,boat_shaped,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),large_(greater_than_50_mm),"granular_(including_""atectate"")",continuous_or_microperforate,absent,absent,absent,smooth,footlayer_only,absent present,more_than_one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,partial_postgenital_fusion_with_continuous_unfused_canal_containing_secretion_(type_2_of_Endress_and_Igersheim_2000a),one_layer_prominently_differentiated,absent_(stigma_sessile_or_capitate),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),absent present,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,mostly_two_(occasionally_one_or_a_few_more_than_two) more_than_two,linear_(including_one_lateral_or_median),horizontal ascendant,anatropous_(or_nearly_so),two,semiannular,unlobed,four_and_five_or_more,two_and_three_or_three,perichalazal,crassinucellar_(including_weakly_so),fleshy dry,dehiscent indehiscent,multiplicative,unspecialized,fibrous,unspecialized,unspecialized,present,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal hypogeal
Myristicaceae,tree_or_shrub,(pseudo)siphonostele,absent,absent,present,absent,vessel_members_with_typical_perforations,mostly_pairs_or_multiples,scalariform scalariform_and_simple_in_the_same_wood,minutely_bordered_or_simple,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,absent present,uniform,stratified,S_type_(starch),separate_fiber_bundles more_or_less_continuous_ring_of_fibers_(or_fibers_and_non_U_shaped_sclereids),absent,absent,distichous_(at_least_on_branches),trilacunar,single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,arc_with_adaxial_plate,present_(mesophyll_dorsiventral),present,present,absent,richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),unisexual,hypanthium_absent_superior_ovary,whorled,one,in_threes,?,separate_or_basally_fused,?,spiral whorled,irregular,connate,?,absent,truncated_or_smoothly_rounded,four,protruding,extrorse,longitudinal_slit H_valvate,unspecialized,secretory,successive,monads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,intermediate,continuous_or_microperforate,absent,absent,absent,sculptured,footlayer_only,absent,one,intermediate_(both_plicate_and_ascidiate_zones_present_below_the_stigma)_with_ovule(s)_on_the_ascidiate_zone,postgenital_fusion_to_apex_with_partial_canal_containing_secretion_(type_3),not_prominently_differentiated,absent_(stigma_sessile_or_capitate),restricted_(above_slit_or_around_its_upper_part),unicellular_only_(or_stigma_smooth),?,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),ascendant,anatropous_(or_nearly_so),two,annular,unlobed,four_and_five_or_more,three_and_more,pachychalazal,crassinucellar_(including_weakly_so),fleshy,indehiscent,multiplicative,unspecialized,unspecialized,palisade_of_thick_walled_prismatic_or_shorter_sclerotic_cells,exotegmen_fibrous_to_sclerotic_(intergrade_in_Myristicaceae),absent,absent,absent present,nuclear,present,absent,minute_(less_than_half_length_of_seed_interior),two,hypogeal
Winteraceae,tree_or_shrub,eustele (pseudo)siphonostele,absent,absent,present,absent,tracheids,?,scalariform,distinctly_bordered,wide,?,absent,uniform,simple,S_type_(starch) PI_type,separate_fiber_bundles,absent,absent,spiral,trilacunar,single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,simple_arc,absent_(mesophyll_homogeneous),absent,present,absent,spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),bisexual unisexual,hypanthium_absent_superior_ovary,whorled,more_than_two,in_twos_fours_or_fives,sepaloid,separate_or_basally_fused fused_most_of_length_(usually_calyptrate),absent,whorled,irregular,free,long_(length_of_anther)_and_wide_(1half_width_of_anther),absent,truncated_or_smoothly_rounded,four,protruding,extrorse,longitudinal_slit,endothecial_or_sclerenchymatous,secretory,simultaneous,tetrads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,absent,absent,?,footlayer_and_endexine,absent,more_than_one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,complete_postgenital_fusion_without_canal,one_layer_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),unicellular_only_(or_stigma_smooth),absent,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,more_than_two,linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,semiannular,unlobed,two_and_three_to_four,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy,dehiscent,slightly_or_nonmultiplicative,palisade_or_shorter_sclerotic_cells,unspecialized,unspecialized,unspecialized,absent,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Canellaceae,tree_or_shrub,(pseudo)siphonostele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty well_developed,absent,uniform,simple,PI_type,separate_fiber_bundles more_or_less_continuous_ring_of_fibers_(or_fibers_and_non_U_shaped_sclereids),absent,absent,spiral,trilacunar,single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,?,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic anomocytic,simple_arc,absent_(mesophyll_homogeneous) present_(mesophyll_dorsiventral),absent,present,absent,spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),bisexual,hypanthium_absent_superior_ovary,whorled,more_than_two,in_threes,sepaloid,separate_or_basally_fused,absent,whorled,irregular in_threes,connate,?,absent,truncated_or_smoothly_rounded,four,protruding,extrorse,longitudinal_slit,unspecialized,secretory,simultaneous,monads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,absent,absent,smooth,footlayer_only,absent,more_than_one,completely_plicate_or_intermediate_with_some_or_all_ovule(s)_on_the_plicate_zone,partial_postgenital_fusion_with_continuous_unfused_canal_containing_secretion_(type_2_of_Endress_and_Igersheim_2000a),one_layer_prominently_differentiated,absent_(stigma_sessile_or_capitate),?,unicellular_only_(or_stigma_smooth),?,parasyncarpous,absent_or_internal,absent,mostly_two_(occasionally_one_or_a_few_more_than_two) more_than_two,linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,annular,unlobed,two_and_three_to_four,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy,dehiscent,slightly_or_nonmultiplicative,palisade_or_shorter_sclerotic_cells,unspecialized,unspecialized,unspecialized,absent,absent,absent present,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,?
Illicium,tree_or_shrub,(pseudo)siphonostele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,absent,uniform,simple,S_type_(starch),separate_fiber_bundles,absent,absent,spiral,unilacunar_one_trace,single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent chloranthoid,paracytic,simple_arc,absent_(mesophyll_homogeneous),present,present,present,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_absent_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,long_(length_of_anther)_and_wide_(1half_width_of_anther),absent,truncated_or_smoothly_rounded,four,protruding,introrse,longitudinal_slit,unspecialized,secretory,simultaneous,monads,globose,trichotomosulcate,medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,absent,absent,sculptured,footlayer_and_endexine,absent,more_than_one,intermediate_(both_plicate_and_ascidiate_zones_present_below_the_stigma)_with_ovule(s)_on_the_ascidiate_zone,partial_postgenital_fusion_with_continuous_unfused_canal_containing_secretion_(type_2_of_Endress_and_Igersheim_2000a),one_layer_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),intrusive,absent,one,linear_(including_one_lateral_or_median),ascendant,anatropous_(or_nearly_so),two,annular,lobed,four_and_five_or_more,two_and_three_or_three three_and_more,unextended,crassinucellar_(including_weakly_so),dry,indehiscent,slightly_or_nonmultiplicative multiplicative,palisade_or_shorter_sclerotic_cells,sclerotic,unspecialized,unspecialized,absent,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Schisandraceae,rhizomatous_scandent_or_acaulescent,(pseudo)siphonostele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform_and_simple_in_the_same_wood,distinctly_bordered,narrow_(generally_not_more_than_four_cells_wide),absent_or_scanty,absent,uniform,simple,S_type_(starch),more_or_less_continuous_ring_of_fibers_(or_fibers_and_non_U_shaped_sclereids),absent,absent,spiral,unilacunar_one_trace,single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,?,bifacial,obovate_to_elliptical_to_oblong,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,chloranthoid,paracytic,simple_arc,?,present,present,present,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,unisexual,hypanthium_absent_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,connate,long_(length_of_anther)_and_wide_(1half_width_of_anther),absent,truncated_or_smoothly_rounded,four,protruding,introrse extrorse,longitudinal_slit,unspecialized,secretory,simultaneous,monads,globose,trichotomosulcate,medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,absent,absent,sculptured,footlayer_and_endexine,absent,more_than_one,ascidiate_up_to_stigma,by_secretion,one_layer_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),intrusive,absent,mostly_two_(occasionally_one_or_a_few_more_than_two),linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,semiannular,unlobed lobed,four_and_five_or_more,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy,dehiscent,slightly_or_nonmultiplicative,palisade_or_shorter_sclerotic_cells,sclerotic,unspecialized,unspecialized,absent,absent,absent,cellular,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Austrobaileya,rhizomatous_scandent_or_acaulescent,eustele,absent,absent,present,absent,vessel_members_with_typical_perforations,predominantly_solitary,scalariform,distinctly_bordered,narrow_(generally_not_more_than_four_cells_wide),?,absent,uniform,simple,S_type_(starch),more_or_less_continuous_ring_of_fibers_(or_fibers_and_non_U_shaped_sclereids),absent,absent,opposite,unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,ovate,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,absent,paracytic,simple_arc,absent_(mesophyll_homogeneous),absent,present,absent,solitary_or_occasionally_with_one_to_two_additional_lateral_flowers,bisexual,hypanthium_absent_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,short_(less_than_length_of_anther)_and_wide_(typical_laminar),absent,extended,four,protruding,introrse,longitudinal_slit,unspecialized,secretory,simultaneous,monads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,columellar,perforate_(foveolate)_to_semitectate_(reticulate),absent,absent,absent,sculptured,footlayer_and_endexine,present,more_than_one,ascidiate_up_to_stigma,by_secretion,one_layer_prominently_differentiated,present_(elongated_apical_portion_of_carpel_distinctly_constricted_relative_to_the_ovary_including_cases_in_which_the_apical_portion_is_mostly_or_entirely_stigmatic),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),unicellular_only_(or_stigma_smooth),present,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,more_than_two,linear_(including_one_lateral_or_median),horizontal,anatropous_(or_nearly_so),two,semiannular,unlobed,four_and_five_or_more,two_and_three_or_three,perichalazal,crassinucellar_(including_weakly_so),fleshy,dehiscent,multiplicative,unspecialized,sarcotesta,unspecialized,unspecialized,present,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
Amborella,tree_or_shrub,eustele,absent,absent,present,absent,tracheids,?,scalariform,distinctly_bordered,narrow_(generally_not_more_than_four_cells_wide),?,absent,uniform,simple,S_type_(starch),more_or_less_continuous_ring_of_fibers_(or_fibers_and_non_U_shaped_sclereids) fibers_alternating_with_U_shaped_sclereids,absent,absent,distichous_(at_least_on_branches),unilacunar_two_trace_(leaf_traces_derived_from_two_adjacent_stem_bundles_or_protoxylem_areas_may_split_or_fuse_in_petiole),single_distinct_prophyll_(adaxial_oblique_or_lateral),absent,absent,bifacial,ovate,pinnate_with_secondaries_at_more_or_less_constant_angle,not_peltate,simple,chloranthoid,paracytic,simple_arc,absent_(mesophyll_homogeneous),absent,absent,absent,spike_raceme_or_botryoid richly_branched_(panicle_or_compound_inflorescence_of_spikes_racemes_botryoids),unisexual,hypanthium_present_superior_ovary,spiral,more_than_two,irregular,not_clearly_differentiated_(or_continuum_of_forms),separate_or_basally_fused,absent,spiral,irregular,free,long_(length_of_anther)_and_wide_(1half_width_of_anther),absent,extended,four,protruding,introrse,longitudinal_slit,unspecialized,?,?,monads,globose,monosulcate_(including_monoulcerate_and_disulcate_with_distal_and_proximal_sulcus),medium,intermediate,continuous_or_microperforate,absent,present,absent,sculptured,footlayer_only,absent,more_than_one,ascidiate_up_to_stigma,by_secretion,not_prominently_differentiated,absent_(stigma_sessile_or_capitate),extended_(all_around_ventral_slit_or_far_down_on_both_sides_half_or_more_of_the_style_stigma_zone),some_or_all_pluriseriate_pluricellular_(including_multicellular_protuberances),present,apocarpous_(including_pseudosyncarpous),absent_or_internal,absent,one,linear_(including_one_lateral_or_median),pendent,orthotropous_(including_hemitropous),two,?,lobed,two_and_three_to_four,two_and_three_or_three,unextended,crassinucellar_(including_weakly_so),fleshy_with_hard_endocarp_(drupe),dehiscent,slightly_or_nonmultiplicative,unspecialized,unspecialized,unspecialized,unspecialized,absent,absent,absent,?,present,absent,minute_(less_than_half_length_of_seed_interior),two,epigeal
